,10 Cornell - Commons Shuttle                                   ,,,,,,,,,,,,,
,Loop,,,,,,,,,,,,,
,Weekday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Seneca @ Commons Depart,Goldwin Smith Hall,Seneca @ Commons Arrive - Rt 10,,,,,,,,,,
,,,,,,,,,,,,,,
,,Seneca @ Commons Depart,Aldi,Third @ Hancock,Third @ Hancock,Lake @ Ithaca HS,Stewart Park,TCAT Offices,Shops at Ithaca Mall - Arrive,,,,,
,,8:02,-,8:07,-,8:11,8:14,-,8:24,,,,,
,,8:36,-,8:41,-,8:45,8:48,8:53,-,,,,,
,,9:02,9:09,9:11,-,9:15,9:18,-,9:28,,,,,
,,10:02,10:09,10:11,-,10:15,10:18,-,10:28,,,,,
,,11:02,11:09,11:11,-,11:15,11:18,-,11:28,,,,,
,,12:02,12:09,12:11,-,12:15,12:18,-,12:28,,,,,
,,1:02,1:09,1:11,-,1:15,1:18,-,1:28,,,,,
,,2:02,2:09,2:11,-,2:15,2:18,-,2:28,,,,,
,,3:02,3:09,3:11,-,3:15,3:18,-,3:28,,,,,
,,4:02,4:09,4:11,-,4:15,4:18,-,4:28,,,,,
,,5:02,5:09,5:11,-,5:15,5:18,-,5:28,,,,,
,,6:02,6:09,6:11,-,6:15,6:18,-,6:28,,,,,
,,7:02,7:09,7:11,-,7:15,7:18,7:23,-,,,,,
,,,,,,,,,,,,,,
,13 Fall Creek - Mall - Commons                                 ,,,,,,,,,,,,,
,Outbound,,,,,,,,,,,,,
,Saturday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Green @ Commons Depart,Seneca @ Commons Depart,Aldi,Third @ Hancock,Third @ Hancock,Lake @ Ithaca HS,Stewart Park,Shops at Ithaca @ Sears,,,,,
,,7:02,7:04,-,7:09,-,7:13,7:16,7:26,,,,,
,,8:02,8:04,-,8:09,-,8:13,8:16,8:26,,,,,
,,9:00,9:02,9:09,9:11,9:11,9:15,9:18,9:28,,,,,
,,10:00,10:02,10:09,10:11,10:11,10:15,10:18,10:28,,,,,
,,11:00,11:02,11:09,11:11,11:11,11:15,11:18,11:28,,,,,
,,12:00,12:02,12:09,12:11,12:11,12:15,12:18,12:28,,,,,
,,1:00,1:02,1:09,1:11,1:11,1:15,1:18,1:28,,,,,
,,2:00,2:02,2:09,2:11,2:11,2:15,2:18,2:28,,,,,
,,3:00,3:02,3:09,3:11,3:11,3:15,3:18,3:28,,,,,
,,4:00,4:02,4:09,4:11,4:11,4:15,4:18,4:28,,,,,
,,5:00,5:02,5:09,5:11,5:11,5:15,5:18,5:28,,,,,
,,6:00,6:02,6:09,6:11,6:11,6:15,6:18,6:28,,,,,
,,7:00,7:02,7:09,7:11,7:11,7:15,7:18,7:28,,,,,
,,,,,,,,,,,,,,
,13 Fall Creek - Mall - Commons                                 ,,,,,,,,,,,,,
,Inbound,,,,,,,,,,,,,
,Weekday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Shops at Ithaca @ Sears,Stewart Park,Lake @ Ithaca HS,Aldi,Third @ Hancock,Third @ Hancock,Green @ Commons Arrive,,,,,,
,,-,-,6:43,-,6:47,-,6:57,,,,,,
,,-,-,7:43,-,7:47,-,7:57,,,,,,
,,8:34,8:40,8:43,-,8:47,-,8:57,,,,,,
,,9:30,9:36,9:39,9:45,9:47,-,9:57,,,,,,
,,10:30,10:36,10:39,10:45,10:47,-,10:57,,,,,,
,,11:30,11:36,11:39,11:45,11:47,-,11:57,,,,,,
,,12:30,12:36,12:39,12:45,12:47,-,12:57,,,,,,
,,1:30,1:36,1:39,1:45,1:47,-,1:57,,,,,,
,,2:30,2:36,2:39,2:45,2:47,-,2:57,,,,,,
,,3:30,3:36,3:39,3:45,3:47,-,3:57,,,,,,
,,4:30,4:36,4:39,4:45,4:47,-,4:57,,,,,,
,,5:30,5:36,5:39,5:45,5:47,-,5:57,,,,,,
,,6:30,6:36,6:39,6:45,6:47,-,6:57,,,,,,
,,,,,,,,,,,,,,
,13 Fall Creek - Mall - Commons                                 ,,,,,,,,,,,,,
,Inbound,,,,,,,,,,,,,
,Saturday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Shops at Ithaca @ Sears,Stewart Park,Lake @ Ithaca HS,Aldi,Third @ Hancock,Third @ Hancock,Green @ Commons Arrive,,,,,,
,,7:34,7:40,7:43,-,7:47,-,7:57,,,,,,
,,8:34,8:40,8:43,-,8:47,-,8:57,,,,,,
,,9:30,9:36,9:39,9:45,9:47,-,9:57,,,,,,
,,10:30,10:36,10:39,10:45,10:47,-,10:57,,,,,,
,,11:30,11:36,11:39,11:45,11:47,-,11:57,,,,,,
,,12:30,12:36,12:39,12:45,12:47,-,12:57,,,,,,
,,1:30,1:36,1:39,1:45,1:47,-,1:57,,,,,,
,,2:30,2:36,2:39,2:45,2:47,-,2:57,,,,,,
,,3:30,3:36,3:39,3:45,3:47,-,3:57,,,,,,
,,4:30,4:36,4:39,4:45,4:47,-,4:57,,,,,,
,,5:30,5:36,5:39,5:45,5:47,-,5:57,,,,,,
,,6:30,6:36,6:39,6:45,6:47,-,6:57,,,,,,
,,7:30,7:36,7:39,7:45,7:47,-,7:57,,,,,,
,,,,,,,,,,,,,,
,14 West Hill - Hospital - Commons                              ,,,,,,,,,,,,,
,Outbound,,,,,,,,,,,,,
,Weekday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Green @ Commons Depart,Seneca @ Commons Depart,Ithaca Bus Station,West Village @ Elm St.,Linderman Creek Apts,Overlook Apts.,Professional Building,Cayuga Medical Center,,,,,
,,6:10,6:12,6:18,-,-,-,6:24,6:25,,,,,
,,7:00,7:02,7:08,-,-,-,7:14,7:15,,,,,
,,8:00,8:02,8:08,-,-,-,8:14,8:15,,,,,
,,9:00,9:02,9:08,9:12,-,-,9:21,9:22,,,,,
,,10:00,10:02,10:08,10:12,-,-,10:21,10:22,,,,,
,,11:00,11:02,11:08,11:12,-,-,11:21,11:22,,,,,
,,12:00,12:02,12:08,12:12,-,-,12:21,12:22,,,,,
,,1:00,1:02,1:08,1:12,-,-,1:21,1:22,,,,,
,,2:00,2:02,2:08,2:12,2:19,2:26,2:28,2:29,,,,,
,,3:00,3:02,3:08,3:12,3:19,3:26,3:28,3:29,,,,,
,,4:00,4:02,4:08,4:12,4:19,4:26,4:28,4:29,,,,,
,,5:00,5:02,5:08,5:12,5:19,5:26,-,5:29,,,,,
,,6:00,6:02,6:08,6:12,6:19,6:26,-,6:29,,,,,
,,7:00,7:02,7:08,7:12,7:19,7:26,-,7:29,,,,,
,,8:00,8:02,8:08,8:12,8:19,8:26,-,8:29,,,,,
,,9:00,9:02,9:08,9:12,9:19,9:26,-,9:29,,,,,
,,,,,,,,,,,,,,
,14 West Hill - Hospital - Commons                              ,,,,,,,,,,,,,
,Outbound,,,,,,,,,,,,,
,Saturday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Green @ Commons Depart,Seneca @ Commons Depart,Ithaca Bus Station,West Village @ Elm St.,Linderman Creek Apts,Overlook Apts.,Cayuga Medical Center,,,,,,
,,7:00,7:02,7:07,7:11,-,-,7:21,,,,,,
,,8:00,8:02,8:07,8:11,-,-,8:21,,,,,,
,,9:00,9:02,9:07,9:11,-,-,9:21,,,,,,
,,10:00,10:02,10:07,10:11,-,-,10:21,,,,,,
,,11:00,11:02,11:07,11:11,-,-,11:21,,,,,,
,,12:00,12:02,12:07,12:11,-,-,12:21,,,,,,
,,1:00,1:02,1:07,1:11,1:18,1:25,1:28,,,,,,
,,2:00,2:02,2:07,2:11,2:18,2:25,2:28,,,,,,
,,3:00,3:02,3:07,3:11,3:18,3:25,3:28,,,,,,
,,4:00,4:02,4:07,4:11,4:18,4:25,4:28,,,,,,
,,5:00,5:02,5:07,5:11,5:18,5:25,5:28,,,,,,
,,6:00,6:02,6:07,6:11,6:18,6:25,6:28,,,,,,
,,7:00,7:02,7:07,7:11,7:18,7:25,7:28,,,,,,
,,,,,,,,,,,,,,
,14 West Hill - Hospital - Commons                              ,,,,,,,,,,,,,
,Outbound,,,,,,,,,,,,,
,Sunday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Green @ Commons Depart,Seneca @ Commons Depart,Ithaca Bus Station,West Village @ Elm St.,Linderman Creek Apts,Overlook Apts.,Cayuga Medical Center,,,,,,
,,10:00,10:02,10:07,10:11,-,-,10:21,,,,,,
,,11:00,11:02,11:07,11:11,-,-,11:21,,,,,,
,,12:00,12:02,12:07,12:11,-,-,12:21,,,,,,
,,1:00,1:02,1:07,1:11,1:18,1:25,1:28,,,,,,
,,2:00,2:02,2:07,2:11,2:18,2:25,2:28,,,,,,
,,3:00,3:02,3:07,3:11,3:18,3:25,3:28,,,,,,
,,4:00,4:02,4:07,4:11,4:18,4:25,4:28,,,,,,
,,5:00,5:02,5:07,5:11,5:18,5:25,5:28,,,,,,
,,6:00,6:02,6:07,6:11,6:18,6:25,6:28,,,,,,
,,,,,,,,,,,,,,
,14 West Hill - Hospital - Commons                              ,,,,,,,,,,,,,
,Inbound,,,,,,,,,,,,,
,Weekday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Cayuga Medical Center,Overlook Apts.,Linderman Creek Apts,West Village @ Elm St.,State @ Fulton (Maxie's),Green @ Commons Arrive,,,,,,,
,,6:30,6:32,6:39,6:45,6:49,6:56,,,,,,,
,,7:20,7:23,7:31,7:37,7:43,7:53,,,,,,,
,,8:20,8:23,8:31,8:37,8:43,8:53,,,,,,,
,,9:25,9:27,9:35,9:41,9:45,9:55,,,,,,,
,,10:25,10:27,10:35,10:41,10:45,10:55,,,,,,,
,,11:25,11:27,11:35,11:41,11:45,11:55,,,,,,,
,,12:25,12:27,12:35,12:41,12:45,12:55,,,,,,,
,,1:25,1:27,1:35,1:41,1:45,1:55,,,,,,,
,,2:35,-,-,2:44,2:48,2:55,,,,,,,
,,3:35,-,-,3:44,3:48,3:58,,,,,,,
,,4:35,-,-,-,4:44,4:54,,,,,,,
,,5:35,-,-,-,5:44,5:54,,,,,,,
,,6:35,-,-,6:44,6:48,6:55,,,,,,,
,,7:35,-,-,7:44,7:48,7:55,,,,,,,
,,8:35,-,-,8:44,8:48,8:55,,,,,,,
,,9:35,-,-,9:44,9:48,9:55,,,,,,,
,,,,,,,,,,,,,,
,14 West Hill - Hospital - Commons                              ,,,,,,,,,,,,,
,Inbound,,,,,,,,,,,,,
,Saturday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Cayuga Medical Center,Overlook Apts.,Linderman Creek Apts,West Village @ Elm St.,State @ Fulton (Maxie's),Green @ Commons Arrive,,,,,,,
,,7:25,7:27,7:34,7:41,7:45,7:55,,,,,,,
,,8:25,8:27,8:34,8:41,8:45,8:55,,,,,,,
,,9:25,9:27,9:34,9:41,9:45,9:55,,,,,,,
,,10:25,10:27,10:34,10:41,10:45,10:55,,,,,,,
,,11:25,11:27,11:34,11:41,11:45,11:55,,,,,,,
,,12:25,12:27,12:34,12:41,12:45,12:55,,,,,,,
,,1:35,-,-,1:44,1:48,1:55,,,,,,,
,,2:35,-,-,2:44,2:48,2:55,,,,,,,
,,3:35,-,-,3:44,3:48,3:55,,,,,,,
,,4:35,-,-,4:44,4:48,4:55,,,,,,,
,,5:35,-,-,5:44,5:48,5:55,,,,,,,
,,6:35,-,-,6:44,6:48,6:55,,,,,,,
,,7:35,-,-,7:44,7:48,7:55,,,,,,,
,,,,,,,,,,,,,,
,14 West Hill - Hospital - Commons                              ,,,,,,,,,,,,,
,Inbound,,,,,,,,,,,,,
,Sunday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Cayuga Medical Center,Overlook Apts.,Linderman Creek Apts,West Village @ Elm St.,State @ Fulton (Maxie's),Green @ Commons Arrive,,,,,,,
,,10:25,10:27,10:34,10:41,10:45,10:55,,,,,,,
,,11:25,11:27,11:34,11:41,11:45,11:55,,,,,,,
,,12:25,12:27,12:34,12:41,12:45,12:55,,,,,,,
,,1:35,-,-,1:44,1:48,1:55,,,,,,,
,,2:35,-,-,2:44,2:48,2:55,,,,,,,
,,3:35,-,-,3:44,3:48,3:55,,,,,,,
,,4:35,-,-,4:44,4:48,4:55,,,,,,,
,,5:35,-,-,5:44,5:48,5:55,,,,,,,
,,6:35,-,-,6:44,6:48,6:55,,,,,,,
,,,,,,,,,,,,,,
,15 Southside Shopper                                           ,,,,,,,,,,,,,
,Outbound,,,,,,,,,,,,,
,Weekday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Seneca @ Commons Depart,Titus Towers I,TOPS Supermarket (Ithaca),,,,,,,,,,
,,7:21,7:28,7:37,,,,,,,,,,
,,8:21,8:28,8:37,,,,,,,,,,
,,9:21,9:28,9:37,,,,,,,,,,
,,10:21,10:28,10:37,,,,,,,,,,
,,11:21,11:28,11:37,,,,,,,,,,
,,12:21,12:28,12:37,,,,,,,,,,
,,1:21,1:28,1:37,,,,,,,,,,
,,2:21,2:28,2:37,,,,,,,,,,
,,3:21,3:28,3:37,,,,,,,,,,
,,4:21,4:28,4:37,,,,,,,,,,
,,4:51,4:58,5:07,,,,,,,,,,
,,5:21,5:28,5:37,,,,,,,,,,
,,5:51,5:58,6:07,,,,,,,,,,
,,6:21,6:28,6:37,,,,,,,,,,
,,7:21,7:28,7:37,,,,,,,,,,
,,8:21,8:28,8:37,,,,,,,,,,
,,,,,,,,,,,,,,
,15 Southside Shopper                                           ,,,,,,,,,,,,,
,Outbound,,,,,,,,,,,,,
,Saturday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Seneca @ Commons Depart,Titus Towers I,TOPS Supermarket (Ithaca),,,,,,,,,,
,,8:21,8:28,8:37,,,,,,,,,,
,,9:21,9:28,9:37,,,,,,,,,,
,,10:21,10:28,10:37,,,,,,,,,,
,,11:21,11:28,11:37,,,,,,,,,,
,,12:21,12:28,12:37,,,,,,,,,,
,,1:21,1:28,1:37,,,,,,,,,,
,,2:21,2:28,2:37,,,,,,,,,,
,,2:51,2:58,3:07,,,,,,,,,,
,,3:21,3:28,3:37,,,,,,,,,,
,,3:51,3:58,4:07,,,,,,,,,,
,,4:21,4:28,4:37,,,,,,,,,,
,,4:51,4:58,5:07,,,,,,,,,,
,,5:21,5:28,5:37,,,,,,,,,,
,,6:21,6:28,6:37,,,,,,,,,,
,,7:21,7:28,7:37,,,,,,,,,,
,,8:21,8:28,8:37,,,,,,,,,,
,,,,,,,,,,,,,,
,15 Southside Shopper                                           ,,,,,,,,,,,,,
,Outbound,,,,,,,,,,,,,
,Sunday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Seneca @ Commons Depart,Titus Towers I,TOPS Supermarket (Ithaca),,,,,,,,,,
,,8:21,8:28,8:37,,,,,,,,,,
,,9:21,9:28,9:37,,,,,,,,,,
,,10:21,10:28,10:37,,,,,,,,,,
,,11:21,11:28,11:37,,,,,,,,,,
,,12:21,12:28,12:37,,,,,,,,,,
,,1:21,1:28,1:37,,,,,,,,,,
,,2:21,2:28,2:37,,,,,,,,,,
,,3:21,3:28,3:37,,,,,,,,,,
,,4:21,4:28,4:37,,,,,,,,,,
,,5:21,5:28,5:37,,,,,,,,,,
,,,,,,,,,,,,,,
,15 Southside Shopper                                           ,,,,,,,,,,,,,
,Inbound,,,,,,,,,,,,,
,Weekday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,TOPS Supermarket (Ithaca),Wal*Mart,Titus Towers I,Green @ Commons Arrive,,,,,,,,,
,,7:37,7:42,7:47,7:55,,,,,,,,,
,,8:37,8:42,8:47,8:55,,,,,,,,,
,,9:37,9:42,9:47,9:55,,,,,,,,,
,,10:37,10:42,10:47,10:55,,,,,,,,,
,,11:37,11:42,11:47,11:55,,,,,,,,,
,,12:37,12:42,12:47,12:55,,,,,,,,,
,,1:37,1:42,1:47,1:55,,,,,,,,,
,,2:37,2:42,2:47,2:55,,,,,,,,,
,,3:37,3:42,3:47,3:55,,,,,,,,,
,,4:37,4:42,4:47,4:55,,,,,,,,,
,,5:07,5:12,5:17,5:25,,,,,,,,,
,,5:37,5:42,5:47,5:55,,,,,,,,,
,,6:07,6:12,6:17,6:25,,,,,,,,,
,,6:37,6:42,6:47,6:55,,,,,,,,,
,,7:37,7:42,7:47,7:55,,,,,,,,,
,,8:37,8:42,8:47,8:55,,,,,,,,,
,,,,,,,,,,,,,,
,15 Southside Shopper                                           ,,,,,,,,,,,,,
,Inbound,,,,,,,,,,,,,
,Saturday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,TOPS Supermarket (Ithaca),Wal*Mart,Titus Towers I,Green @ Commons Arrive,,,,,,,,,
,,8:37,8:42,8:47,8:55,,,,,,,,,
,,9:37,9:42,9:47,9:55,,,,,,,,,
,,10:37,10:42,10:47,10:55,,,,,,,,,
,,11:37,11:42,11:47,11:55,,,,,,,,,
,,12:37,12:42,12:47,12:55,,,,,,,,,
,,1:37,1:42,1:47,1:55,,,,,,,,,
,,2:37,2:42,2:47,2:55,,,,,,,,,
,,3:07,3:12,3:17,3:25,,,,,,,,,
,,3:37,3:42,3:47,3:55,,,,,,,,,
,,4:07,4:12,4:17,4:25,,,,,,,,,
,,4:37,4:42,4:47,4:55,,,,,,,,,
,,5:07,5:12,5:17,5:25,,,,,,,,,
,,5:37,5:42,5:47,5:55,,,,,,,,,
,,6:37,6:42,6:47,6:55,,,,,,,,,
,,7:37,7:42,7:47,7:55,,,,,,,,,
,,8:37,8:42,8:47,8:55,,,,,,,,,
,,,,,,,,,,,,,,
,15 Southside Shopper                                           ,,,,,,,,,,,,,
,Inbound,,,,,,,,,,,,,
,Sunday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,TOPS Supermarket (Ithaca),Wal*Mart,Titus Towers I,Green @ Commons Arrive,,,,,,,,,
,,8:37,8:42,8:47,8:55,,,,,,,,,
,,9:37,9:42,9:47,9:55,,,,,,,,,
,,10:37,10:42,10:47,10:55,,,,,,,,,
,,11:37,11:42,11:47,11:55,,,,,,,,,
,,12:37,12:42,12:47,12:55,,,,,,,,,
,,1:37,1:42,1:47,1:55,,,,,,,,,
,,2:37,2:42,2:47,2:55,,,,,,,,,
,,3:37,3:42,3:47,3:55,,,,,,,,,
,,4:37,4:42,4:47,4:55,,,,,,,,,
,,5:37,5:42,5:47,5:55,,,,,,,,,
,,,,,,,,,,,,,,
,17 TCAT - Fall Creek - Commons                                 ,,,,,,,,,,,,,
,Outbound,,,,,,,,,,,,,
,Weekday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Hasbrouck Apts. Depart,A Lot,Goldwin Smith Hall,Baker Flagpole,Schwartz Performing Arts,Dairy Bar,Boyce-Thompson Institute,East Hill Plaza - Arrive,Green @ Commons Depart,Seneca @ Commons Depart,TCAT Offices,,
,,-,-,-,-,-,-,8:32,-,-,8:43,8:55,,
,,-,-,-,-,-,-,-,-,-,8:42,8:54,,
,,-,-,-,-,-,8:45,-,-,-,8:53,9:05,,
,,-,-,-,-,-,-,8:48,-,-,8:59,9:11,,
,,-,-,-,-,-,-,-,-,-,8:51,9:03,,
,,-,-,-,-,-,8:55,-,-,-,9:03,9:15,,
,,-,-,-,-,-,-,-,-,-,9:12,9:24,,
,,-,-,-,-,-,-,-,-,-,9:54,10:06,,
,,-,-,-,-,-,9:55,-,-,-,10:03,10:15,,
,,-,-,-,-,-,9:56,-,-,-,10:04,10:16,,
,,-,-,-,-,-,10:00,-,-,-,10:08,10:20,,
,,-,-,-,10:01,-,-,-,-,-,10:06,10:18,,
,,-,-,-,-,-,10:05,-,-,-,10:13,10:25,,
,,-,-,-,-,-,-,-,-,-,10:09,10:21,,
,,-,-,-,-,-,-,-,-,-,10:12,10:24,,
,,-,-,-,-,-,-,-,-,-,12:41,12:53,,
,,-,-,-,-,-,-,-,-,2:00,2:02,2:14,,
,,-,-,-,-,-,-,-,-,3:38,3:40,3:52,,
,,-,-,-,-,-,-,-,-,-,5:40,5:52,,
,,-,-,-,-,-,-,-,-,-,5:42,5:54,,
,,-,-,-,-,-,-,-,-,-,5:52,6:04,,
,,-,-,-,-,-,-,-,5:52,-,6:00,6:12,,
,,-,-,-,-,-,-,-,-,-,5:53,6:05,,
,,-,-,-,-,-,-,-,-,6:01,6:03,6:15,,
,,-,-,-,-,-,-,-,-,-,6:12,6:24,,
,,-,-,-,-,-,-,-,-,6:13,6:15,6:27,,
,,-,-,-,-,-,-,-,6:22,-,6:30,6:42,,
,,-,-,-,-,-,-,-,-,-,6:23,6:35,,
,,-,-,-,-,-,-,-,-,6:25,6:27,6:39,,
,,-,-,-,-,-,-,-,-,6:34,6:36,6:48,,
,,6:36,-,6:39,-,-,-,-,-,-,6:44,6:56,,
,,-,-,-,-,-,-,-,-,-,6:41,6:53,,
,,-,-,-,-,-,-,-,-,-,6:42,6:54,,
,,6:46,-,6:49,-,-,-,-,-,-,6:54,7:06,,
,,-,-,-,-,-,-,-,-,-,6:49,7:01,,
,,-,-,-,-,-,-,-,-,6:50,6:52,7:04,,
,,7:06,-,7:09,-,-,-,-,-,-,7:14,7:26,,
,,-,-,-,-,-,-,-,-,7:11,7:13,7:25,,
,,-,-,-,-,-,-,-,-,-,7:12,7:24,,
,,7:16,-,7:19,-,-,-,-,-,-,7:24,7:36,,
,,-,-,-,-,-,-,-,-,-,7:28,7:40,,
,,-,-,-,-,-,-,-,-,7:29,7:31,7:43,,
,,-,-,-,-,-,-,-,-,-,8:12,8:24,,
,,-,-,-,-,-,-,-,-,8:43,8:45,8:57,,
,,-,-,-,-,-,-,-,-,-,8:57,9:09,,
,,-,-,-,-,-,-,-,-,-,8:57,9:09,,
,,-,-,-,-,-,-,-,-,-,9:19,9:31,,
,,-,-,-,-,-,-,-,-,-,9:27,9:39,,
,,-,-,-,-,-,-,-,-,9:55,9:57,10:09,,
,,-,-,-,-,-,-,-,-,-,9:57,10:09,,
,,-,-,-,-,1:14,-,-,-,-,1:18,1:30,,
,,2:26,-,2:29,-,-,-,-,-,-,2:34,2:46,,
,,-,-,-,-,-,-,-,-,-,2:26,2:38,,
,,-,-,-,-,-,-,-,-,-,2:27,2:39,,
,,,,,,,,,,,,,,
,17 TCAT - Fall Creek - Commons                                 ,,,,,,,,,,,,,
,Outbound,,,,,,,,,,,,,
,Saturday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Hasbrouck Apts. Depart,A Lot,Goldwin Smith Hall,Baker Flagpole,Dairy Bar,Green @ Commons Depart,Seneca @ Commons Depart,TCAT Offices,,,,,
,,-,-,-,-,-,9:54,9:56,10:08,,,,,
,,-,-,-,-,-,12:21,12:23,12:35,,,,,
,,-,-,-,-,-,-,1:37,1:49,,,,,
,,-,-,-,-,-,1:54,1:56,2:08,,,,,
,,-,-,-,-,-,5:25,5:27,5:39,,,,,
,,-,-,-,-,-,-,5:38,5:50,,,,,
,,-,-,-,-,-,-,6:08,6:20,,,,,
,,-,-,-,-,-,7:19,7:21,7:33,,,,,
,,-,-,-,-,-,-,7:28,7:40,,,,,
,,-,-,-,-,-,-,7:34,7:46,,,,,
,,-,-,-,-,-,7:55,7:57,8:09,,,,,
,,-,-,-,-,-,7:57,7:59,8:11,,,,,
,,-,-,-,-,-,-,8:57,9:09,,,,,
,,-,-,-,-,-,-,9:19,9:31,,,,,
,,-,-,-,-,-,-,9:27,9:39,,,,,
,,-,-,-,-,-,-,11:56,12:08,,,,,
,,2:16,-,2:19,-,-,-,2:24,2:36,,,,,
,,2:26,-,2:29,-,-,-,2:34,2:46,,,,,
,,-,-,-,-,-,-,2:26,2:38,,,,,
,,-,-,-,-,-,-,2:27,2:39,,,,,
,,,,,,,,,,,,,,
,17 TCAT - Fall Creek - Commons                                 ,,,,,,,,,,,,,
,Outbound,,,,,,,,,,,,,
,Sunday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Schwartz Performing Arts,Green @ Commons Depart,Seneca @ Commons Depart,TCAT Offices,,,,,,,,,
,,-,-,5:38,5:50,,,,,,,,,
,,-,-,5:56,6:08,,,,,,,,,
,,-,-,6:18,6:30,,,,,,,,,
,,-,-,6:26,6:38,,,,,,,,,
,,-,6:49,6:51,7:03,,,,,,,,,
,,-,6:55,6:57,7:09,,,,,,,,,
,,-,-,6:56,7:08,,,,,,,,,
,,-,-,7:28,7:40,,,,,,,,,
,,1:14,-,1:18,1:30,,,,,,,,,
,,,,,,,,,,,,,,
,17 TCAT - Fall Creek - Commons                                 ,,,,,,,,,,,,,
,Inbound,,,,,,,,,,,,,
,Weekday,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,TCAT Offices,Green @ Commons Depart,Seneca @ Commons Depart,Aurora @ Commons,Vet Medical Center,Vet School,Rockefeller Hall,A Lot,Dairy Bar,,,,
,,5:18,5:28,5:30,-,-,-,-,-,-,,,,
,,5:43,5:53,5:55,-,-,-,-,-,-,,,,
,,5:48,5:58,-,-,-,-,-,-,-,,,,
,,5:50,6:00,-,-,-,-,-,-,-,,,,
,,6:00,6:10,-,-,-,-,-,-,-,,,,
,,6:05,6:15,-,-,-,-,-,-,-,,,,
,,6:06,6:16,-,-,-,-,-,-,-,,,,
,,6:10,6:20,-,-,-,-,-,-,-,,,,
,,6:13,6:23,6:25,-,-,-,-,-,-,,,,
,,6:17,6:27,-,-,-,-,-,-,-,,,,
,,6:20,6:30,-,-,-,-,-,-,-,,,,
,,6:23,6:33,-,6:35,-,-,-,-,-,,,,
,,6:25,6:35,-,-,-,-,-,-,-,,,,
,,6:26,6:36,-,-,-,-,-,-,-,,,,
,,6:28,6:38,6:40,-,-,-,-,-,-,,,,
,,6:30,6:40,-,-,-,-,-,-,-,,,,
,,6:35,6:45,-,-,-,-,-,-,-,,,,
,,6:38,6:48,-,-,-,-,6:55,6:58,-,,,,
,,6:43,6:53,-,-,-,-,-,-,-,,,,
,,6:43,6:53,6:55,-,-,-,-,-,-,,,,
,,6:45,6:55,-,-,-,-,-,-,-,,,,
,,6:47,6:57,-,-,-,-,-,-,-,,,,
,,6:48,6:58,-,-,-,-,7:05,7:08,-,,,,
,,6:50,7:00,-,-,-,-,-,-,-,,,,
,,6:50,7:00,-,-,-,-,-,-,-,,,,
,,6:54,7:04,-,-,-,-,-,-,-,,,,
,,6:58,7:08,-,-,7:18,-,-,-,-,,,,
,,6:58,7:08,-,-,-,-,7:15,7:18,-,,,,
,,7:00,7:10,7:12,-,-,-,-,-,-,,,,
,,7:08,7:18,-,-,7:28,-,-,-,-,,,,
,,7:09,7:19,7:21,-,-,-,-,-,-,,,,
,,7:12,7:22,7:24,-,-,-,-,-,-,,,,
,,7:20,7:30,-,-,-,-,-,-,-,,,,
,,7:23,7:33,-,-,-,-,-,-,-,,,,
,,7:23,7:33,-,7:35,-,-,-,-,-,,,,
,,7:50,8:00,-,-,-,-,-,-,-,,,,
,,8:22,8:32,8:34,-,-,-,-,-,-,,,,
,,2:43,2:53,-,-,-,3:03,-,-,-,,,,
,,2:50,3:00,-,-,-,3:10,-,-,-,,,,
,,2:55,3:05,-,-,-,-,-,-,-,,,,
,,3:05,3:15,-,-,-,-,-,-,-,,,,
,,3:15,3:25,-,-,-,-,-,-,3:35,,,,
,,3:17,3:27,-,-,-,3:37,-,-,-,,,,
,,3:25,3:35,-,-,-,-,-,-,-,,,,
,,4:08,4:23,-,-,-,4:35,-,-,-,,,,
,,4:09,4:24,-,-,-,-,-,-,4:36,,,,
,,4:15,4:30,-,-,-,-,-,-,-,,,,
,,4:15,4:30,-,-,-,-,-,-,-,,,,
,,4:15,4:30,-,-,-,-,-,-,-,,,,
,,4:18,4:33,-,-,-,4:45,-,-,-,,,,
,,4:20,4:35,-,-,-,-,-,-,-,,,,
,,4:20,4:35,-,-,-,-,-,-,-,,,,
